size,stones,score_komi,score_neural,winrate_komi
9,BA3 BJ3,2.0,1.60268984,0.059860947
9,BA3 BJ4,2.5,2.92532213,0.05166285000000004
9,BA3 BJ5,3.0,3.24565071,0.017765900999999973
9,BA3 BJ6,3.0,2.84128149,0.031464294999999975
9,BA3 BJ7,2.0,2.03736227,0.03989660100000003
9,BA3 WA1,11.0,10.9571464,0.029136954000000048
9,BA3 WA2,6.0,5.72958789,0.02333176800000003
9,BA3 WA4,5.5,5.7251941,0.059876971
9,BA3 WA5,5.5,5.22970312,0.013748866999999998
9,BA3 WA6,5.5,5.539114,0.020099725000000013
9,BA3 WA7,6.0,6.29422976,0.05341582300000003
9,BA3 WA8,6.5,6.69534423,0.03635588700000003
9,BA3 WA9,11.0,10.9030341,0.011505027999999973
9,BA3 WB1,7.0,6.87407564,0.009710339000000012
9,BA3 WB2,2.5,2.42537956,0.049902314
9,BA3 WB3,2.0,1.93183135,0.011275703999999998
9,BA3 WB4,0.0,-0.0681648134,0.03574286900000001
9,BA3 WB5,-0.5,-0.126670201,0.056206726999999956
9,BA3 WB6,0.5,0.352050648,0.005525418000000004
9,BA3 WB7,1.5,1.24655074,0.025705131000000048
9,BA3 WB8,3.0,2.8121353,0.02589033399999996
9,BA3 WB9,6.5,6.62131161,0.04730957800000002
9,BA3 WC1,6.5,6.34141082,0.006713233000000041
9,BA3 WC2,1.0,0.813243556,0.014179401000000036
9,BA3 WC3,-0.5,-0.559071441,0.05549464500000001
9,BA3 WC4,-1.0,-0.621014292,0.013339939999999995
9,BA3 WC5,-2.0,-1.14885353,0.046395304000000026
9,BA3 WC6,-2.0,-1.62923049,0.019237031999999987
9,BA3 WC7,-0.5,-0.289469672,0.008213119999999963
9,BA3 WC8,1.5,1.04387942,0.03677245299999998
9,BA3 WC9,6.5,6.13212734,0.04419440800000002
9,BA3 WD1,6.0,5.6494698,0.05052825799999999
9,BA3 WD2,0.5,0.464869775,0.016762173000000047
9,BA3 WD3,-1.5,-1.16877144,0.010831739000000007
9,BA3 WD4,-1.5,-1.12145807,0.022970394000000005
9,BA3 WD5,-2.0,-1.91578313,0.06971449000000002
9,BA3 WD6,-2.5,-1.83634073,0.0031485300000000382
9,BA3 WD7,-1.5,-1.01337547,0.004227093999999987
9,BA3 WD8,0.5,0.288385715,0.03253772399999999
9,BA3 WD9,5.5,5.39478999,0.0007837050000000234
9,BA3 WE1,5.5,5.31564471,0.013406591000000023
9,BA3 WE2,0.0,0.0716787968,0.0037511639999999735
